,degree,betweenness,closeness,eigenvector,degree_rank,betweenness_rank,closeness_rank,eigenvector_rank
LIVING MONOLITH / AHME,0.013120899718837863,0.00011851593157288779,0.4524701392324546,0.01473350423368268,882,785,564,708
LIVING MUMMY,0.018431740081224616,8.91883663552786e-06,0.4729609929078014,0.024948444280906274,623,1989,306,335
LIVING TRIBUNAL,0.02874101843174008,0.0002120180616248968,0.4790840380154157,0.030110644675050535,351,591,248,242
LIZARD / DR. CURTIS CO,0.02530459231490159,0.001526916583716614,0.4571224562656194,0.01764442800785211,407,194,494,567
LIZARD II,0.0014058106841611997,1.9560488623355198e-08,0.36869384934346927,0.001130033966429396,5057,3899,3814,4379
L'KLEKK'TAK,0.001718213058419244,0.0,0.34105801502317407,0.0010010711739120012,4561,4067,5763,4590
LLAN,0.002967822555451421,1.194784769395513e-06,0.3576736130510084,0.0021648581018255198,3351,2941,4660,3192
LLOIGOROTH,0.0023430178069353325,0.0,0.3667296786389414,0.0020084814170383924,3856,4067,4053,3344
LLYRA / LLYRA MORRIS,0.02452358637925648,0.00035762944719601263,0.47665847665847666,0.024626108864632963,420,449,267,345
LLYRON,0.01077788191190253,2.895961662534195e-05,0.39823339139089325,0.00635344106687266,1109,1398,1886,1577
LOBLOLLY / ,0.0039050296782255542,0.0,0.36055417886911467,0.0015470775633951164,2721,4067,4474,3799
LOBO,0.01936894720399875,1.8250584620309103e-05,0.47247232472324724,0.025652017174269653,582,1629,310,317
"LOBO, CARLOS",0.005154639175257732,8.914682333280458e-07,0.376322595814719,0.002834150469413038,2237,3040,3095,2763
"LOBO, EDUARDO",0.007497656982193065,1.956277408794023e-06,0.377431906614786,0.003741910236484038,1588,2751,3012,2340
LOBO II,0.0010934083099031551,0.0,0.35133355284820544,0.0004886927720984759,5492,4067,5082,5482
LOBO III,0.001718213058419244,0.0,0.3717770034843206,0.0016346772069035511,4561,4067,3446,3697
"LOBO, LUCKY",0.0010934083099031551,0.0,0.36658268437929453,0.0007568414349093341,5492,4067,4071,4988
LOCKDOWN,0.0023430178069353325,0.0,0.36670867224195214,0.0017229919388704225,3856,4067,4055,3597
"LOCKE, DR. ALEXANDER",0.007341455795064043,7.017513793020411e-05,0.3845045045045045,0.003362076499469595,1640,1005,2572,2499
"LOCKE, DR. CASSANDRA",0.010934083099031553,0.00036115231039396216,0.41641732795628983,0.005472259281747153,1098,447,1268,1774
"LOCKER, MR.",0.003436426116838488,1.0829586563808651e-07,0.3724908360970501,0.0018188473395385587,3010,3594,3367,3512
LOCKHART,0.0012496094970321774,0.0,0.36453706867099417,0.001062544845696812,5271,4067,4252,4451
LOCKHEED,0.05170259293970634,0.0007820895312867601,0.4855149400879721,0.03714048043283056,158,283,186,164
LOCKHEED | MUTANT X-,0.0009372071227741331,0.0,0.3443601742778764,0.0002712220981241115,5676,4067,5540,5945
LOCKJAW [INHUMAN],0.06373008434864105,0.0020780402968107827,0.49751321106621077,0.04682459697929196,115,155,105,97
"LOCKLIN, BEN",0.006560449859418931,2.407807919371112e-07,0.38753026634382565,0.007746604211660384,1811,3432,2385,1315
"LOCKLIN, GENERAL MER",0.00937207122774133,4.700709732173049e-05,0.43300642543118023,0.012103628447804932,1293,1177,909,861
LOCOMOTIVE BREATH / LA,0.002655420181193377,1.9557632476338575e-05,0.3699295042181902,0.0009764442905080161,3591,1599,3695,4632
LOCUST,0.0020306154326772885,6.882412640867443e-08,0.3787493344376738,0.003112761196367332,4200,3690,2906,2609
LOCUS,0.006404248672289909,1.6308549514396006e-05,0.3777436865706868,0.003990671204989766,1854,1686,2988,2225
LODESTONE / ANDREA,0.012496094970321774,0.00011931908184806442,0.400125,0.00623921997422343,931,781,1801,1590
LOGA II,0.006872852233676976,7.78189031220957e-06,0.3882588392261508,0.004535918268320871,1733,2069,2339,2054
LOGA,0.002499218994064355,6.748539731767412e-08,0.381162181471779,0.0018712731401738382,3730,3693,2763,3464
"LOGAN, WAYNE",0.0006248047485160887,0.0,0.26509316770186336,4.946456223400843e-06,6020,4067,6390,6394
LOGOS,0.0009372071227741331,7.062631511209945e-08,0.3389812559567934,0.0004548370785097869,5676,3686,5841,5532
"LOHAN, PETER",0.001718213058419244,0.0,0.37583656216977807,0.0017427014542278246,4561,4067,3145,3576
"LO, JIMMY",0.0009372071227741331,0.0,0.36589129565068296,0.0010011647196630402,5676,4067,4157,4589
LOKI [ASGARDIAN],0.06888472352389878,0.002123695760418487,0.49890897755610975,0.047640852503912055,101,153,100,95
"LOMENZO, NICOLE",0.0031240237425804434,4.1213074184975634e-08,0.34443428202507126,0.0011992411770617073,3214,3777,5532,4287
LONGARM / ,0.00046860356138706655,0.0,0.3616949152542373,0.0006089295957994827,6167,4067,4421,5249
LONGBOW / AMELIA GREER,0.00359262730396751,2.408239146609656e-06,0.3726209184564344,0.0021338946545988655,2918,2667,3357,3209
"LONGBOW, DESIREE",0.0020306154326772885,0.0,0.3667506874427131,0.0016354595066561922,4200,4067,4044,3689
LONGSHOT,0.03686348016244923,0.0030700381884430266,0.478117998506348,0.029263444139299023,252,109,258,252
LONKARR,0.0023430178069353325,0.0,0.35699548318741986,0.0008473008693817181,3856,4067,4694,4855
LOOP,0.0023430178069353325,5.08719335713353e-06,0.36967317242175773,0.0011557132136260923,3856,2304,3724,4346
"LOOPNER, LEXINGTON",0.0006248047485160887,0.0,0.35168094924192483,0.000407341764571104,6020,4067,5040,5613
LOOTER / NORTON G. FES,0.01077788191190253,0.00010853982594635677,0.4232727272727273,0.007902994421702994,1109,821,1098,1295
"LOPEZ, ANGELA",0.0012496094970321774,0.0,0.33114364040759325,0.00024264688178493476,5271,4067,6052,6010
"LOPEZ, ANTONIO",0.0014058106841611997,0.0,0.3670661085946907,0.000718287307038253,5057,4067,4005,5054
"LOPEZ, DONNA",0.0006248047485160887,0.0,0.3506024096385542,0.0004615992832899532,6020,4067,5136,5518
"LOPEZ, JOSE",0.0014058106841611997,0.0,0.3670661085946907,0.0007182873070382529,5057,4067,4005,5056
"LOPEZ, MARIA II",0.0021868166198063103,0.0,0.3665197229060514,0.0009166241490317428,4042,4067,4077,4741
"LOPEZ, MARIA",0.0014058106841611997,0.0,0.3670661085946907,0.000718287307038253,5057,4067,4005,5054
"LOPEZ, SALMA",0.0014058106841611997,0.0,0.3670661085946907,0.0007182873070382539,5057,4067,4005,5051
LORD BALDAR,0.003436426116838488,2.031852712584541e-06,0.3276020878108689,0.00021928427203683518,3010,2732,6150,6067
LORD CHAOS,0.021087160262417994,0.00010769232140190844,0.4697681244496625,0.02224603024159796,523,823,340,399
LORD GASPAR,0.0037488284910965324,2.5702186759067048e-06,0.32763561924257933,0.00021998286295031512,2830,2638,6141,6059
LORD KARNAJ,0.0010934083099031551,0.0,0.34325237252694224,0.0003513354160042096,5492,4067,5612,5758
LORD LEADER,0.0009372071227741331,0.0,0.3518355682567597,0.0008182584550926337,5676,4067,5013,4897
LORD OF LIGHT / BOWEN,0.00031240237425804435,0.0,0.3302553520763477,0.00025687276545832027,6269,4067,6081,5987
LORD TEMPLAR / ,0.006560449859418931,4.17459932061583e-06,0.4107005388760585,0.0074184399409829216,1811,2400,1443,1378
LORD YARU,0.00031240237425804435,0.0,0.3257020757020757,0.00011428607253073855,6269,4067,6205,6303
LORELEI,0.008434864104967197,1.0811490773895353e-05,0.42785537659560247,0.010958084504019791,1439,1882,990,942
LORELEI II / MELODI [A,0.019056544829740705,0.00013484069163626945,0.4282847203639283,0.01538491567933123,598,740,980,665
"LOR, KONA",0.004686035613870665,1.4094759786383788e-05,0.3969001859888407,0.0046073357534569155,2377,1758,1957,2018
LORVEX,0.0007810059356451108,0.0,0.36901262320594846,0.0010594912003236273,5841,4067,3791,4457
"LOVECCHIO, ARGUS",0.0010934083099031551,0.0,0.3505448173903521,0.0004965448042508184,5492,4067,5140,5473
LOVE,0.008434864104967197,3.446969260714764e-05,0.4477236170361564,0.010637779469661653,1439,1315,644,969
"LOVEJOY, FRANKLIN",0.0010934083099031551,0.0,0.3172447968285431,0.00012879959096831562,5492,4067,6314,6253
"LOWELL, DR.",0.0018744142455482662,0.0,0.3475758727401053,0.0010527180662073588,4385,4067,5287,4467
"LUBENSKI, NATE",0.02592939706341768,0.00026832095596891477,0.46371142981312474,0.018034721458336584,394,520,421,542
"LUBOWSKI, LUGWRENCH",0.0018744142455482662,0.0,0.370186191742801,0.0023388348222838458,4385,4067,3626,3062
LUCAS,0.0018744142455482662,0.0,0.36980129390018485,0.00188405939460535,4385,4067,3706,3451
"LUCAS, JAMES",0.001718213058419244,0.0,0.3501039046264902,0.0005329459877048491,4561,4067,5164,5396
"LUCAS, JAMES JR.",0.002499218994064355,1.9547862842392916e-06,0.38093538022134954,0.0020488887084478455,3730,2752,2790,3298
LUCIFER,0.0078100593564511085,1.8345578672218644e-05,0.41582229150428685,0.009632166279728216,1526,1625,1285,1086
LUCIFER II,0.00046860356138706655,0.0,0.3351832460732984,0.00015758998979198467,6167,4067,5975,6199
"LUCIFER, REV.",0.0006248047485160887,1.6268415052754483e-08,0.335200795853186,0.0001915895675170501,6020,3909,5970,6113
LUDI,0.0010934083099031551,0.0,0.38645418326693226,0.0015106714698239583,5492,4067,2452,3854
LULLABY / FELICITY HOP,0.0010934083099031551,0.0,0.3172447968285431,0.0001287995909683155,5492,4067,6314,6255
LUMINOR,0.006872852233676976,6.541008710925283e-06,0.38360596800287616,0.004311711663555081,1733,2160,2613,2119
"LUMLEY, JUDY",0.0020306154326772885,0.0,0.3784135240572172,0.0016500900472081691,4200,4067,2927,3665
"LUMPKIN, WILHEMINA B",0.005779443923773821,1.3178084114601987e-05,0.42344070375024806,0.006389500647504675,2050,1790,1093,1563
"LUMPKIN, WILLIAM WIL",0.032489846922836615,0.000371561679576703,0.4813895781637717,0.031734108875263185,302,437,223,222
"LUMPKIN, WILLIE | TI",0.0039050296782255542,0.0,0.38771802325581395,0.0035173937508154065,2721,4067,2369,2440
LUMP,0.0032802249297094657,7.477269341978523e-06,0.38771802325581395,0.0019615536055559712,3094,2089,2369,3380
"LU, MR.",0.0023430178069353325,0.0,0.368439226519337,0.0014882515688066133,3856,4067,3846,3881
LUNA / LUNA MAXIMOFF [,0.03951890034364261,0.0006203954434293797,0.482150926344329,0.036549589959582934,229,322,211,169
LUNATIK / ARISEN TYRK,0.005779443923773821,9.332484930399406e-06,0.4183493432660263,0.006175013449974161,2050,1961,1229,1600
LUPE,0.0006248047485160887,0.0,0.33539396479463535,0.00022741889063152815,6020,4067,5944,6027
LUPO,0.012496094970321774,1.7270587503299762e-05,0.4258631011774097,0.012933854495507604,931,1657,1031,819
LURKING UNKNOWN,0.002655420181193377,2.68543359993918e-06,0.37173382882359773,0.001742586431058222,3591,2616,3453,3577
LYJA LAZERFIST [SKRU,0.040456107466416744,0.000489653628528805,0.4877714285714286,0.03594955418515787,222,373,172,176
LYLLA,0.0014058106841611997,0.0,0.3547797173732336,0.0008380455912042554,5057,4067,4797,4868
"LYNNE, MONICA",0.014214308028741018,0.00040097628997748467,0.4345937139365963,0.011785364551869484,803,420,867,883
"LYNN, NORMA",0.002967822555451421,0.0,0.36708715596330277,0.001080062551701973,3351,4067,4001,4429
"LYTH'KA, COMMANDER",0.0012496094970321774,0.0,0.30958943856085885,0.00011310739958107076,5271,4067,6330,6308
M-80 / SAYURI KYOTO,0.0009372071227741331,0.0,0.33662845725102536,0.0003029475536815274,5676,4067,5907,5876
MAA-GOR,0.00718525460793502,1.2051357333358087e-05,0.4012283780396089,0.008465047679067248,1664,1838,1757,1212
"MACENDALE, JASON JR.",0.0009372071227741331,0.0,0.36810027598896045,0.0005631515506334322,5676,4067,3878,5358
"MACENDALE, KAREN",0.0009372071227741331,0.0,0.36810027598896045,0.0005631515506334324,5676,4067,3878,5357
MACE,0.0014058106841611997,2.254087202281677e-06,0.3711734693877551,0.0011920473137010034,5057,2693,3519,4295
MACHETE / FERDINAND LO,0.005623242736644799,1.1738942270829978e-05,0.3947952639368525,0.004551621895140228,2087,1853,2044,2047
MACHINE MAN / X-51,0.04092471102780381,0.0008386229444643529,0.49249942303254096,0.039888326887561644,217,274,131,141
"MACINTOSH, ANN",0.010153077163386441,4.2888213370529626e-05,0.42782678428227744,0.008617736111608133,1193,1226,991,1186
"MACKAY, AILSA",0.00046860356138706655,0.0,0.34746268656716417,0.0002882316852163665,6167,4067,5290,5916
"MACKAY, MURDO",0.00046860356138706655,0.0,0.34746268656716417,0.0002882316852163665,6167,4067,5290,5916
"MACKENZIE, AL",0.00718525460793502,6.234857055746712e-05,0.41485225505443235,0.004558202936763191,1664,1064,1313,2044
"MACKENZIE, DR. NEIL",0.0010934083099031551,0.0,0.3370183196462413,0.000268205707266702,5492,4067,5887,5960
"MACLAIN, DR. MYRON",0.005467041549515776,5.709086272916045e-06,0.4199685122015219,0.007225333688870448,2133,2240,1181,1402
"MACON, ANGELO",0.012496094970321774,6.363978461379789e-06,0.3895345299665348,0.010322050783257652,931,2177,2274,997
"MACRAE, TRUTH",0.004061230865354577,7.287967612687982e-06,0.36532755078749146,0.001047329759703243,2650,2111,4201,4482
"MACTAGGART, JOE",0.002499218994064355,0.0,0.3785477767265847,0.003887410106303937,3730,4067,2922,2271
"MACTAGGART, MOIRA |",0.0021868166198063103,0.0,0.34450842167572515,0.0003101223059776851,4042,4067,5519,5850
"MACTAGGERT, MOIRA KI",0.0732583567635114,0.0022138179437228857,0.492007377805103,0.04072497690485163,85,146,136,133
MADAME HYDRA VI,0.0031240237425804434,6.730903532846163e-07,0.37312041030423126,0.001783655202402058,3214,3134,3327,3541
MADAME MASQUE / GIULIE,0.02530459231490159,0.0002192953187537815,0.4424937793751728,0.017204269268998044,407,579,730,590
MADAME MASQUE II / ,0.00359262730396751,1.567275755942343e-06,0.38925031920715025,0.0026795765387525555,2918,2842,2290,2848
MADAME MASQUE III,0.010153077163386441,1.1319513760483122e-05,0.4131122152674711,0.009703437882363806,1193,1866,1368,1077
MADAME MASQUE IV,0.002499218994064355,0.0,0.3877649909145972,0.0031131592974315385,3730,4067,2366,2608
MADAME MASQUE VI,0.0028116213683223993,0.0,0.38989037758830697,0.0033909290603749255,3463,4067,2252,2489
MADAME MASQUE V,0.0018744142455482662,2.2451546983528092e-07,0.36555701478901387,0.0012180166516302547,4385,3453,4190,4257
MADAME MENACE / SUNSET,0.010309278350515464,0.0001411720638813933,0.4169869080961376,0.0064508532808905394,1172,719,1255,1551
MADAME QWA,0.005623242736644799,2.229904943277447e-06,0.37001502716448964,0.0018626003245775585,2087,2699,3677,3471
MADAME ROSE,0.0012496094970321774,0.0,0.3365045992115637,0.00029170770280875937,5271,4067,5915,5908
MADAME SLAY,0.0006248047485160887,0.0,0.36607959743824336,0.0009761580032942517,6020,4067,4129,4633
MADAME WEB / CASSANDRA,0.007497656982193065,0.00020544856971263634,0.37883898455529913,0.0032905987585387575,1588,604,2899,2525
MADCAP,0.013120899718837863,6.900883943722763e-05,0.4210734017363852,0.010638725180178048,882,1011,1153,967
"MADDEN, CHET",0.0028116213683223993,9.350453764395447e-07,0.38314680710994076,0.0020261877272691234,3463,3031,2635,3317
"MADDICKS, ARTHUR ART",0.0359262730396751,0.0009217287025863998,0.4648899862028901,0.025717841035958536,265,259,397,315
"MADDICKS, NADINE",0.0006248047485160887,0.0,0.3525136281041793,0.0005422634322853107,6020,4067,4960,5386
"MADDICKS, PROFESSOR",0.005467041549515776,7.990179465725303e-07,0.3899378730661469,0.006286379537722262,2133,3082,2250,1583
MAD DOG / COLONEL BUZZ,0.030459231490159323,0.000632901318820361,0.47362580454242803,0.02515189337497216,324,317,298,331
"MADISON, TAYLOR",0.004061230865354577,5.543695328130217e-07,0.3901755241345685,0.0048635184510047525,2650,3200,2241,1948
MADMAN / PHIL STERNS,0.0021868166198063103,6.027848742063342e-07,0.36069637726069076,0.0015629897950250778,4042,3160,4464,3776
"MADSDEN, TREVOR",0.0010934083099031551,0.0,0.34746268656716417,0.0009237010064721804,5492,4067,5290,4718
MAD VIKING / KNUT CAIN,0.0007810059356451108,0.0,0.36867261733371726,0.0012575653502405306,5841,4067,3817,4199
MAELEN,0.005310840362386754,9.642996220038463e-07,0.42487390496416244,0.007164031887217988,2184,3018,1056,1410
MAELSTROM / MALCOLM ST,0.018431740081224616,8.523575302818315e-05,0.4328600405679513,0.01559755378405346,623,918,912,658
MAESTRO,0.0012496094970321774,9.047497276324098e-07,0.35635958808794876,0.0010329521300370258,5271,3037,4719,4507
MAGDALENE / MARISSA DA,0.018587941268353638,0.00011028147773974533,0.45151280062063615,0.018488053879124944,620,817,581,519
MAGGOTT / JAPHETH,0.014214308028741018,0.00010734525091738978,0.4393658637018736,0.012318483557243725,803,826,785,847
MAGIC,0.009684473601999375,4.4342807241947776e-05,0.4209626512361915,0.008237094767333851,1251,1201,1155,1252
MAGIK / ILLYANA RASPUT,0.04561074664167448,0.0005629770099110602,0.488180570382797,0.03669490953812904,187,344,170,166
MAGMA / AMARA AQUILLA / ,0.035770071852546076,0.0004974967966506278,0.47929924384218014,0.031105549396427824,267,372,247,232
MAGMA II / JONATHAN DA,0.0021868166198063103,3.007456979591562e-06,0.393412400909482,0.0025131478343727014,4042,2555,2109,2951
MAGNESIUM,0.003436426116838488,0.0,0.34125799573560767,0.0012619172667664225,3010,4067,5745,4185
MAGNETO / MAGNUS / ERIC,0.0859106529209622,0.002375731178201175,0.5082565893934582,0.057238628370662153,64,134,68,59
MAGNETO | MUTANT X-V,0.013745704467353952,1.7038229554814056e-05,0.3489208633093525,0.0006002960957010521,843,1663,5221,5261
MAGNIR,0.004529834426741643,8.817869239173289e-07,0.3732509328358209,0.003040557176518249,2437,3046,3313,2651
MAGNOR,0.0014058106841611997,0.0,0.30124223602484473,5.2012512373024525e-05,5057,4067,6341,6349
"MAGNUM, MOSES",0.0060918462980318645,9.557612299387159e-06,0.4429530201342282,0.008687019410246518,1940,1951,718,1175
MAGNUS,0.007966260543580132,2.6285810901525544e-05,0.41593035343035345,0.008106733142092908,1509,1457,1281,1272
MAGOG,0.0015620118712902217,0.0,0.36607959743824336,0.001540642638656775,4812,4067,4129,3822
MAGOG II,0.006248047485160887,6.478686806685707e-06,0.3985308764940239,0.0069317604247147195,1895,2167,1874,1454
"MAGRUDER, ALLIE",0.014058106841611996,5.390961010576785e-05,0.45925394548063125,0.01672457863886986,813,1120,470,608
MAGUIRE,0.005310840362386754,4.4622370704517365e-06,0.37643323337449286,0.0024383998891785697,2184,2373,3082,2997
MAGUS,0.030459231490159323,6.971545885757004e-05,0.47868999551368324,0.030158580899072075,324,1008,254,240
MAGUS II,0.009059668853483286,1.1589038036662553e-05,0.42515606322220745,0.009919901927506447,1347,1857,1048,1055
MAHA YOGI,0.0060918462980318645,6.005308225616184e-05,0.3977879955262831,0.005219809859366068,1940,1077,1899,1858
MAHKIZMO,0.0032802249297094657,1.0197331928562175e-05,0.3753517823639775,0.002808528717820775,3094,1912,3188,2779
"MAHONEY, GINNY",0.0007810059356451108,0.0,0.34391619661563255,0.0005767622696719906,5841,4067,5572,5338
MAINFRAME / IAN WAJLER,0.002967822555451421,1.4599631005919784e-06,0.3533697632058288,0.000633736304685902,3351,2876,4891,5201
MAINFRAME II,0.005935645110902842,1.5405917720921262e-06,0.4180488441948544,0.0075694687542920205,1994,2848,1233,1342
MAINSPRING,0.002499218994064355,4.616815707661473e-05,0.39363010329562226,0.0018805905885691003,3730,1185,2096,3452
"MAJCOMB, RENEE",0.0060918462980318645,3.337203904136625e-06,0.3861045775284965,0.005496746264512489,1940,2512,2469,1769
MAJESTON ZELIA,0.005935645110902842,2.517332194909576e-05,0.4069671349564554,0.004136272854341632,1994,1472,1567,2177
MAJOR DOMO,0.014682911590128085,0.00014538183743065743,0.42660091957086693,0.013050237782037014,776,707,1018,815
